	V1	V2
X4_10_10	0.1363848619992627	0.12675844171812445
X4_10_12	0.16958196637429523	0.12691468536381834
X4_10_14	0.20277907074932777	0.12707092900951267
X4_10_16	0.2359761751243621	0.127227172655207
X4_10_18	0.2691732794993946	0.12738341630090044
X4_10_20	0.30237038387442716	0.12753965994659477
X4_10_22	0.3355674882494606	0.12769590359228866
X4_10_24	0.3687645926244931	0.127852147237983
X4_10_26	0.40196169699952566	0.12800839088367688
X4_10_28	0.4351588013745591	0.12816463452937077
X4_10_30	0.46835590574959163	0.12832087817506466
X4_10_32	0.5015530101246242	0.128477121820759
X4_10_34	0.5347501144996576	0.12863336546645332
X4_10_36	0.567947218874691	0.1287896091121472
X4_10_38	0.6011443232497236	0.12894585275784154
X4_10_40	0.634341427624757	0.12910209640353498
X4_10_42	0.6675385319997895	0.12925834004922931
X4_10_44	0.7007356363748221	0.1294145836949232
X4_10_46	0.7339327407498555	0.12957082734061753
X4_10_48	0.767129845124888	0.12972707098631142
X4_10_50	0.8003269494999214	0.12988331463200575
X4_10_52	0.8335240538749549	0.13003955827769964
X4_10_54	0.8667211582499874	0.13019580192339353
X4_10_56	0.89991826262502	0.13035204556908786
X4_10_58	0.9331153670000534	0.13050828921478175
X4_10_60	0.9663124713750859	0.13066453286047608
X4_10_62	0.9995095757501185	0.13082077650616997
X4_10_8	0.10318775762422927	0.12660219807243012
X4_11_11	0.15290167681179856	0.14270089921144846
X4_11_13	0.1860987811868311	0.1428571428571428
X4_11_15	0.21929588556186452	0.14301338650283668
X4_11_17	0.25249298993689706	0.143169630148531
X4_11_19	0.2856900943119305	0.1433258737942249
X4_11_21	0.3188871986869639	0.14348211743991923
X4_11_23	0.35208430306199645	0.14363836108561312
X4_11_25	0.385281407437029	0.143794604731307
X4_11_27	0.4184785118120624	0.14395084837700134
X4_11_29	0.45167561618709495	0.14410709202269523
X4_11_31	0.4848727205621275	0.14426333566838956
X4_11_33	0.5180698249371609	0.144419579314083
X4_11_35	0.5512669293121935	0.14457582295977733
X4_11_37	0.5844640336872269	0.14473206660547167
X4_11_39	0.6176611380622603	0.14488831025116555
X4_11_41	0.6508582424372928	0.14504455389685988
X4_11_43	0.6840553468123254	0.14520079754255377
X4_11_45	0.7172524511873588	0.14535704118824766
X4_11_47	0.7504495555623913	0.14551328483394155
X4_11_49	0.7836466599374239	0.14566952847963588
X4_11_51	0.8168437643124573	0.14582577212532977
X4_11_53	0.8500408686874898	0.1459820157710241
X4_11_55	0.8832379730625233	0.14613825941671799
X4_11_57	0.9164350774375567	0.14629450306241187
X4_11_59	0.9496321818125892	0.1464507467081062
X4_11_61	0.9828292861876218	0.1466069903538001
X4_11_7	0.0865074680617326	0.1423884119200607
X4_11_9	0.11970457243676602	0.14254465556575502
X4_12_10	0.13622138724930188	0.15848711305907903
X4_12_12	0.1694184916243353	0.15864335670477336
X4_12_14	0.20261559599936785	0.15879960035046725
X4_12_16	0.23581270037440039	0.15895584399616114
X4_12_18	0.2690098047494338	0.15911208764185503
X4_12_20	0.30220690912446635	0.15926833128754936
X4_12_22	0.3354040134994998	0.1594245749332437
X4_12_24	0.3686011178745332	0.15958081857893758
X4_12_26	0.40179822224956574	0.1597370622246319
X4_12_28	0.4349953266245983	0.15989330587032535
X4_12_30	0.4681924309996317	0.16004954951601968
X4_12_32	0.5013895353746642	0.16020579316171357
X4_12_34	0.5345866397496968	0.1603620368074079
X4_12_36	0.5677837441247302	0.1605182804531018
X4_12_38	0.6009808484997636	0.16067452409879612
X4_12_40	0.6341779528747962	0.16083076774448957
X4_12_42	0.6673750572498296	0.1609870113901839
X4_12_44	0.7005721616248621	0.16114325503587823
X4_12_46	0.7337692659998947	0.16129949868157212
X4_12_48	0.7669663703749272	0.16145574232726645
X4_12_50	0.8001634747499606	0.1616119859729599
X4_12_52	0.8333605791249932	0.16176822961865422
X4_12_54	0.8665576835000257	0.1619244732643481
X4_12_56	0.89975478787506	0.16208071691004244
X4_12_58	0.9329518922500926	0.16223696055573633
X4_12_6	0.06982717849923681	0.1581746257676908
X4_12_60	0.9661489966251251	0.16239320420143066
X4_12_62	0.9993461010001585	0.16254944784712455
X4_12_8	0.10302428287426935	0.15833086941338514
X4_13_11	0.15273820206183863	0.1744295705524035
X4_13_13	0.18593530643687117	0.17458581419809738
X4_13_15	0.2191324108119037	0.1747420578437917
X4_13_17	0.25232951518693714	0.1748983014894856
X4_13_19	0.2855266195619697	0.17505454513517993
X4_13_21	0.3187237239370022	0.17521078878087337
X4_13_23	0.35192082831203564	0.1753670324265677
X4_13_25	0.38511793268706906	0.1755232760722616
X4_13_27	0.4183150370621016	0.17567951971795592
X4_13_29	0.45151214143713503	0.17583576336365025
X4_13_31	0.48470924581216757	0.17599200700934414
X4_13_33	0.5179063501872001	0.17614825065503803
X4_13_35	0.5511034545622335	0.17630449430073192
X4_13_37	0.5843005589372661	0.17646073794642625
X4_13_39	0.6174976633122995	0.17661698159212014
X4_13_41	0.6506947676873329	0.17677322523781447
X4_13_43	0.6838918720623655	0.17692946888350836
X4_13_45	0.717088976437398	0.17708571252920224
X4_13_47	0.7502860808124314	0.17724195617489658
X4_13_49	0.783483185187464	0.17739819982059046
X4_13_5	0.053146888936739245	0.17396083961532138
X4_13_51	0.8166802895624965	0.1775544434662848
X4_13_53	0.8498773939375299	0.17771068711197868
X4_13_55	0.8830744983125625	0.17786693075767257
X4_13_57	0.9162716026875959	0.17802317440336646
X4_13_59	0.9494687070626293	0.1781794180490608
X4_13_61	0.9826658114376619	0.17833566169475468
X4_13_7	0.08634399331177267	0.17411708326101527
X4_13_9	0.11954109768680521	0.17427332690670916
X4_14_10	0.13605791249934196	0.19021578440003362
X4_14_12	0.1692550168743745	0.19037202804572795
X4_14_14	0.20245212124940792	0.19052827169142184
X4_14_16	0.23564922562444046	0.19068451533711572
X4_14_18	0.268846329999473	0.19084075898281005
X4_14_20	0.3020434343745064	0.19099700262850394
X4_14_22	0.33524053874953896	0.19115324627419827
X4_14_24	0.3684376431245715	0.19130948991989216
X4_14_26	0.4016347474996058	0.19146573356558605
