	V1	V2
X2_10_10	0.14468295050420998	0.12385264975580709
X2_10_12	0.1773026967163691	0.1255388298018255
X2_10_14	0.20992244292852824	0.1272250098478439
X2_10_16	0.24254218914068737	0.1289111898938623
X2_10_18	0.2751619353528465	0.1305973699398807
X2_10_20	0.3077816815650056	0.1322835499858991
X2_10_22	0.34040142777716476	0.13396973003191748
X2_10_24	0.3730211739893239	0.1356559100779359
X2_10_26	0.40564092020148346	0.13734209012395426
X2_10_28	0.4382606664136426	0.13902827016997266
X2_10_30	0.47088041262580127	0.14071445021599108
X2_10_32	0.5035001588379608	0.14240063026200941
X2_10_34	0.53611990505012	0.14408681030802786
X2_10_36	0.5687396512622791	0.14577299035404623
X2_10_38	0.6013593974744382	0.14745917040006468
X2_10_40	0.6339791436865978	0.14914535044608307
X2_10_42	0.6665988898987569	0.15083153049210146
X2_10_44	0.6992186361109161	0.1525177105381198
X2_10_46	0.7318383823230752	0.1542038905841382
X2_10_48	0.7644581285352343	0.15589007063015659
X2_10_50	0.7970778747473939	0.15757625067617503
X2_10_52	0.8296976209595526	0.15926243072219343
X2_10_54	0.8623173671717121	0.16094861076821182
X2_10_56	0.8949371133838713	0.1626347908142302
X2_10_58	0.92755685959603	0.1643209708602486
X2_10_60	0.9601766058081895	0.166007150906267
X2_10_62	0.9927963520203487	0.1676933309522854
X2_10_8	0.11206320429204997	0.12216646970978873
X2_11_11	0.1600923676128323	0.13996654849253992
X2_11_13	0.19271211382499231	0.14165272853855831
X2_11_15	0.22533186003715144	0.14333890858457665
X2_11_17	0.25795160624931057	0.1450250886305951
X2_11_19	0.2905713524614697	0.14671126867661347
X2_11_21	0.32319109867362883	0.1483974487226319
X2_11_23	0.35581084488578796	0.15008362876865028
X2_11_25	0.38843059109794753	0.15176980881466867
X2_11_27	0.42105033731010666	0.15345598886068706
X2_11_29	0.4536700835222658	0.15514216890670546
X2_11_31	0.4862898297344249	0.15682834895272385
X2_11_33	0.518909575946584	0.15851452899874224
X2_11_35	0.5515293221587436	0.16020070904476064
X2_11_37	0.5841490683709023	0.16188688909077903
X2_11_39	0.6167688145830614	0.16357306913679748
X2_11_41	0.649388560795221	0.16525924918281587
X2_11_43	0.6820083070073797	0.1669454292288342
X2_11_45	0.7146280532195393	0.1686316092748526
X2_11_47	0.7472477994316984	0.170317789320871
X2_11_49	0.779867545643858	0.1720039693668894
X2_11_51	0.8124872918560171	0.17369014941290783
X2_11_53	0.8451070380681758	0.17537632945892617
X2_11_55	0.8777267842803353	0.17706250950494462
X2_11_57	0.9103465304924945	0.178748689550963
X2_11_59	0.9429662767046536	0.1804348695969814
X2_11_61	0.9755860229168127	0.1821210496429998
X2_11_7	0.09485287518851493	0.13659418840050314
X2_11_9	0.12747262140067406	0.1382803684465215
X2_12_10	0.14288203850929726	0.15439426718325427
X2_12_12	0.1755017847214564	0.15608044722927267
X2_12_14	0.20812153093361552	0.15776662727529106
X2_12_16	0.24074127714577465	0.1594528073213095
X2_12_18	0.2733610233579338	0.1611389873673279
X2_12_20	0.3059807695700929	0.1628251674133463
X2_12_22	0.33860051578225203	0.1645113474593647
X2_12_24	0.37122026199441116	0.16619752750538308
X2_12_26	0.40384000820657073	0.16788370755140147
X2_12_28	0.4364597544187294	0.16956988759741987
X2_12_30	0.469079500630889	0.1712560676434382
X2_12_32	0.5016992468430481	0.1729422476894566
X2_12_34	0.5343189930552068	0.17462842773547504
X2_12_36	0.5669387392673664	0.17631460778149344
X2_12_38	0.5995584854795255	0.17800078782751189
X2_12_42	0.6647979779038442	0.18137314791954862
X2_12_44	0.6974177241160033	0.183059327965567
X2_12_46	0.7300374703281625	0.1847455080115854
X2_12_48	0.7626572165403216	0.1864316880576038
X2_12_50	0.7952769627524807	0.18811786810362224
X2_12_52	0.8278967089646398	0.18980404814964058
X2_12_54	0.8605164551767994	0.19149022819565897
X2_12_56	0.8931362013889581	0.19317640824167742
X2_12_58	0.9257559476011177	0.19486258828769581
X2_12_60	0.9583756938132768	0.1965487683337142
X2_12_62	0.9909954400254359	0.19823494837973255
X2_12_8	0.11026229229713813	0.15270808713723594
X2_13_11	0.15829145561792046	0.17050816591998708
X2_13_13	0.1909112018300796	0.17219434596600547
X2_13_15	0.22353094804223872	0.17388052601202386
X2_13_17	0.25615069425439785	0.1755667060580423
X2_13_19	0.288770440466557	0.17725288610406065
X2_13_21	0.3213901866787161	0.1789390661500791
X2_13_23	0.35400993289087523	0.1806252461960975
X2_13_25	0.3866296791030348	0.18231142624211588
X2_13_27	0.41924942531519394	0.18399760628813427
X2_13_29	0.45186917152735306	0.1856837863341526
X2_13_31	0.4844889177395122	0.187369966380171
X2_13_33	0.5171086639516713	0.18905614642618945
X2_13_35	0.5497284101638304	0.19074232647220785
X2_13_37	0.5823481563759896	0.19242850651822624
X2_13_39	0.6149679025881492	0.19411468656424463
X2_13_41	0.6475876488003083	0.19580086661026302
X2_13_43	0.680207395012467	0.19748704665628142
X2_13_45	0.7128271412246265	0.1991732267022998
X2_13_47	0.7454468874367857	0.2008594067483182
X2_13_49	0.7780666336489452	0.2025455867943366
X2_13_51	0.8106863798611039	0.204231766840355
X2_13_53	0.8433061260732635	0.20591794688637338
X2_13_55	0.8759258722854226	0.20760412693239177
X2_13_57	0.9085456184975813	0.20929030697841022
X2_13_59	0.9411653647097409	0.21097648702442862
X2_13_61	0.9737851109219	0.21266266707044695
X2_13_7	0.09305196319360132	0.16713580582795035
X2_13_9	0.12567170940576045	0.16882198587396868
X2_14_10	0.14108112651438365	0.18493588461070148
X2_14_12	0.17370087272654278	0.18662206465671988
X2_14_14	0.2063206189387028	0.18830824470273827
X2_14_16	0.23894036515086192	0.18999442474875666
X2_14_18	0.27156011136302105	0.191680604794775
X2_14_20	0.3041798575751802	0.19336678484079345
X2_14_22	0.3367996037873393	0.19505296488681184
X2_14_24	0.3694193499994989	0.19673914493283023
X2_14_26	0.40203909621165757	0.19842532497884868
X2_14_28	0.4346588424238167	0.20011150502486702
X2_14_30	0.46727858863597627	0.2017976850708854
