	V1	V2
X5_10_10	0.1408970784217276	0.12631522331947298
X5_10_12	0.1738927445636147	0.12670183736418117
X5_10_14	0.2068884107055018	0.12708845140888958
X5_10_16	0.23988407684738888	0.12747506545359788
X5_10_18	0.272879742989276	0.12786167949830618
X5_10_20	0.30587540913116307	0.12824829354301448
X5_10_22	0.33887107527305105	0.12863490758772278
X5_10_24	0.37186674141493725	0.12902152163243097
X5_10_26	0.40486240755682523	0.12940813567713938
X5_10_28	0.43785807369871144	0.12979474972184768
X5_10_30	0.4708537398405994	0.13018136376655598
X5_10_32	0.5038494059824865	0.13056797781126428
X5_10_34	0.5368450721243736	0.13095459185597258
X5_10_36	0.5698407382662607	0.13134120590068088
X5_10_38	0.6028364044081478	0.13172781994538918
X5_10_40	0.6358320705500349	0.1321144339900976
X5_10_42	0.668827736691922	0.13250104803480578
X5_10_44	0.7018234028338091	0.13288766207951408
X5_10_46	0.7348190689756962	0.1332742761242225
X5_10_48	0.7678147351175832	0.13366089016893068
X5_10_50	0.8008104012594703	0.1340475042136391
X5_10_52	0.8338060674013583	0.13443411825834728
X5_10_54	0.8668017335432445	0.13482073230305558
X5_10_56	0.8997973996851325	0.135207346347764
X5_10_58	0.9327930658270187	0.13559396039247218
X5_10_6	0.07490574613795342	0.12554199523005627
X5_10_60	0.9657887319689067	0.1359805744371806
X5_10_62	0.9987843981107938	0.1363671884818889
X5_10_8	0.10790141227984051	0.12592860927476468
X5_11_11	0.15719231117780286	0.14224960650117258
X5_11_13	0.19018797731969084	0.142636220545881
X5_11_15	0.22318364346157793	0.1430228345905893
X5_11_17	0.256179309603465	0.14340944863529748
X5_11_19	0.2891749757453521	0.1437960626800059
X5_11_21	0.3221706418872392	0.1441826767247142
X5_11_23	0.3551663080291263	0.1445692907694225
X5_11_25	0.3881619741710143	0.1449559048141308
X5_11_27	0.4211576403129005	0.1453425188588391
X5_11_29	0.45415330645478846	0.1457291329035474
X5_11_31	0.48714897259667467	0.1461157469482557
X5_11_33	0.5201446387385618	0.146502360992964
X5_11_35	0.5531403048804497	0.1468889750376723
X5_11_37	0.5861359710223359	0.1472755890823806
X5_11_39	0.6191316371642239	0.1476622031270889
X5_11_41	0.6521273033061101	0.1480488171717972
X5_11_43	0.6851229694479981	0.1484354312165056
X5_11_45	0.7181186355898852	0.1488220452612138
X5_11_47	0.7511143017317723	0.1492086593059221
X5_11_49	0.7841099678736594	0.1495952733506304
X5_11_5	0.05820531275214247	0.14108976436704768
X5_11_51	0.8171056340155465	0.1499818873953387
X5_11_53	0.8501013001574336	0.150368501440047
